model,a,b,c,x_t_minus_1,x_t_0,x_t_plus_1,curvature_contrast
Linear · c = 0,1.4074818613137168,-0.36759097678605357,0.0,-1.9883373855014561,-0.4144442930344341,1.2436090489077525,0.04208012473758227
Linear · c = 0,0.09058490690174555,-1.5462205804067306,0.0,-1.5605936215286162,-1.5169311256847646,-1.4882883775201836,-0.007509873839635306
Linear · c = 0,0.6439387932768579,-0.08543181182029347,0.0,-0.7869407439533131,-0.04219895235674484,0.5206508627088919,-0.09094598826546577
Linear · c = 0,-2.0501721010310225,1.573760432162024,0.0,3.61754574003638,1.5855502380792796,-0.5781223981430235,-0.06583856713260139
Linear · c = 0,-0.04871840193011795,-1.4639382241723573,0.0,-1.3354004161600237,-1.0268015269100443,-1.7792046220013864,-0.5305009921706607
Linear · c = 0,-0.8432302702928711,-1.365862325882173,0.0,-0.47403017696080485,-1.4798908391750087,-2.1224822095471567,0.18163464592102807
Linear · c = 0,-1.218813060423628,0.8378234389113351,0.0,2.0636201203341424,0.9521016550177046,-0.20466363503597595,-0.02262341236862131
Linear · c = 0,-0.8781523669287508,-0.3323041735962008,0.0,0.5747113609977772,-0.16249633033407407,-1.5621012245932533,-0.331198601463664
Linear · c = 0,-0.33412344070081207,0.9712270360642115,0.0,1.543918321452427,1.0274863588480625,0.7987800987251767,0.1438628512407394
Linear · c = 0,0.9159025423560131,-0.02047018769294514,0.0,-1.1193540917751865,-0.1450856699337455,0.917323098784784,0.04407017343854425
Linear · c = 0,-1.326392717739564,1.0524954721343507,0.0,2.3763325064732954,1.094955760335849,-0.11121997146571841,0.0376005071679395
Linear · c = 0,0.030631492594417446,-1.5526171710609613,0.0,-1.8480317109508062,-1.406544310303365,-1.5207433919728548,-0.2778432411584655
Linear · c = 0,-0.4841694333335785,-0.01812697618240116,0.0,0.43547517798249513,-0.2387942613401347,-0.4268391092594499,0.24311229570165732
Linear · c = 0,-0.32767309436196085,-0.31603502154473523,0.0,-0.35047810483742997,-0.21877591985892833,-0.8675239912276449,-0.3902251281736091
Linear · c = 0,1.0027578253046041,-1.823836386156196,0.0,-2.8185755245681787,-1.841711711755384,-0.6456478387575093,0.10960003009253994
Linear · c = 0,0.5381154370039261,-2.3452169218030328,0.0,-2.9101306341590423,-2.4493377059748824,-1.8830918891947872,0.05272644429796758
Linear · c = 0,1.3373981074427437,1.0286235529119927,0.0,-0.11784213921755146,1.1090680982891268,2.308177163126262,-0.013900586334771425
Linear · c = 0,-0.15450567924990047,-0.5264285733269671,0.0,-0.4073898570717437,-0.7615051369147842,-0.6226631224491365,0.2464786471543441
Linear · c = 0,-0.695942611670703,-1.5334204224709942,0.0,-1.101450166954611,-1.4206509525956759,-2.2100697952680073,-0.23510902851563342
Linear · c = 0,-0.22385881688049952,-0.14426840538499838,0.0,0.43763318143158947,-0.30928873844364424,-0.3835265359215928,0.3363420611986426
Linear · c = 0,0.2424967912712216,1.692028286023954,0.0,1.719274649891192,1.870736732067666,1.8300932695581904,-0.09605277234297471
Linear · c = 0,0.17657335845371103,-3.4211067680578844,0.0,-3.5640850122555783,-3.420806864595621,-3.2022400294950497,0.037644343720307116
Linear · c = 0,-1.0843880722333665,-2.2449580348549896,0.0,-1.2653720280193475,-2.2583560952601,-3.5690539633798632,-0.15885690043950573
Linear · c = 0,0.09048978162787422,-1.3843296628429014,0.0,-1.4545509266905634,-1.3168265618296267,-1.3279527931116097,-0.07442529807145992
Linear · c = 0,0.22822833013890514,2.1917683000804935,0.0,1.72128233635387,2.340048079508213,2.474675385918319,-0.24206921837211848
Linear · c = 0,2.5174740375339204,0.42388047437894477,0.0,-2.2024958278101225,0.38179040735323516,2.716254101495589,-0.12491127051050194
Linear · c = 0,1.8768446112816701,1.1509758606918403,0.0,-0.8796802697565155,1.0703041587382693,3.212083593815533,0.09589750329123947
Linear · c = 0,-0.8532433505588201,-1.7102413786893458,0.0,-0.952923536763647,-1.614209329790032,-2.6442321596774025,-0.18436851843049284
Linear · c = 0,-0.2873833615491761,-1.6793038129057893,0.0,-1.354728317228832,-1.7005131382273597,-1.8357286844410539,0.10528463739241678
Linear · c = 0,-1.4634420018370031,0.6717205750840656,0.0,2.054940876188285,0.4358413375836995,-0.9990137814574824,0.09212220978170171
Linear · c = 0,-0.5907070139634865,0.08741149640316984,0.0,0.5983368862752426,-0.09994749919853807,-0.441763715208384,0.1782340847319674
Linear · c = 0,0.3156050035903405,0.8231082282961899,0.0,0.43763799997713776,1.1792992108001545,0.8780560426159607,-0.5214521895036053
Linear · c = 0,1.2058536208882336,-0.28150648639267817,0.0,-1.4568151304744414,-0.4506994399185285,0.8503369334381536,0.1474603414003846
Linear · c = 0,-0.7290838377436085,0.4172155896819405,0.0,1.1675123484266308,0.06840988345079752,-0.2763443305434639,0.37717412549078594
Linear · c = 0,-0.6541464400677965,0.23717862735766376,0.0,1.1767611867665855,0.16916288260237483,-0.37799663418930635,0.2302193936862647
Linear · c = 0,-2.147289029738655,1.166651083627388,0.0,3.4676783673348526,1.1420580586233384,-1.0677819743909893,0.057890137848593204
Linear · c = 0,-0.16266592054490767,1.210512422916706,0.0,1.0318178829033509,1.3066610308259519,1.0308712409124636,-0.27531646891804473
Linear · c = 0,-1.062414411859563,-2.429807991587655,0.0,-1.5192961574363162,-2.410818485046001,-3.579774456968145,-0.13871682215622938
Linear · c = 0,-0.5294394273660737,-3.370902833011283,0.0,-2.9207273253125385,-3.279959159594977,-4.1010996220759335,-0.23095431409925915
Linear · c = 0,-0.8768607781675882,1.5026180964772609,0.0,2.536576167555913,1.2929651720095003,0.526352107056383,0.2384989652966476
Linear · c = 0,-0.09426255425255699,1.781587639892905,0.0,2.1642921232554486,1.9506908541392682,1.701965684514664,-0.017561950254211922
Linear · c = 0,-1.7577283913566313,-1.5309345292700063,0.0,0.08571432976144253,-1.6103253752749902,-3.277671623438783,0.0143467284363199
Linear · c = 0,-1.4670452453909906,-2.789753109818443,0.0,-1.3170793795765126,-2.8033837492623372,-4.261423232322061,0.014132443313050747
Linear · c = 0,2.129247112028298,0.14855223151080138,0.0,-2.0128511469732637,-0.06774457883520055,2.2003227322149743,0.16148037145605584
Linear · c = 0,-1.287422581274031,1.396257339525794,0.0,2.820873528897852,1.1910071948931265,0.08040143152087126,0.2596302853162351
Linear · c = 0,-1.0967855784546396,2.696391783651472,0.0,3.670214272790485,2.7130943480611887,1.5413112280368095,-0.10733159764754152
Linear · c = 0,1.836913528321314,0.7744463581521766,0.0,-0.8408581204229372,0.8504338312807146,2.414589411606909,-0.0635681856887288
Linear · c = 0,2.905067169240407,-0.5575750448785424,0.0,-3.361958012376894,-0.6737728233178518,2.2609426686552347,0.1232651514570221
Linear · c = 0,-1.1715666288253417,-1.339695932377294,0.0,-0.12105645053588394,-1.4134580453368142,-2.3773341887541926,0.1642627256917759
Linear · c = 0,-0.36824895678803055,0.017176937505981624,0.0,0.2692493850670029,-0.07566504538272285,-0.44952765331426525,-0.014474088740908317
Linear · c = 0,0.34155555094050954,-0.4488970558278846,0.0,-0.87529841902165,-0.2840183224957127,-0.013022060845829575,-0.16014191743802708
Linear · c = 0,1.7286976444055924,-1.5226018585932242,0.0,-2.9948079098970055,-1.182455228008336,0.051488231022517233,-0.2892046114289082
Linear · c = 0,-0.9868570784282374,3.07313347629493,0.0,4.070553423822261,2.896703428798415,1.9696355087044526,0.12339103746494207
Linear · c = 0,-0.24527784594210975,2.6777526031081966,0.0,2.8285180725119563,2.5191793719874553,2.2746916662313246,0.03242549738418532
Linear · c = 0,0.777337576061744,1.7040730253331426,0.0,0.9050927924933604,1.5215652625751817,2.6077296452655316,0.2348459563042644
Linear · c = 0,0.43476607446661863,-1.3812755967136914,0.0,-1.9537047017929372,-0.9598402511992326,-1.014217189891732,-0.5241206946431021
Linear · c = 0,-0.37615607123009925,1.2825289864459182,0.0,1.6694877039635754,1.0882278087760129,1.1622866789349646,0.327659382673257
Linear · c = 0,-0.13382296451604114,0.9594396142468528,0.0,1.261187680883331,1.0039769948572697,0.6235962674138767,-0.06158502070866567
Linear · c = 0,-1.3748958083699818,0.6638184363060795,0.0,2.0703142763347544,0.49560377940349126,-0.49172408254289823,0.29369131749243677
Linear · c = 0,-0.23817374397466523,1.8744979005656657,0.0,2.234050854318307,1.888813756338826,1.2708678071039021,-0.13635442562772138
Linear · c = 0,-0.2663874900089551,0.9530567142919161,0.0,1.0719318075020166,1.056220884031897,0.8686017780414343,-0.0859540912601715
Linear · c = 0,0.23216988962625595,1.1100213544565032,0.0,1.0442269365540668,0.8712194041202849,1.3874240901046946,0.34460610920909585
Linear · c = 0,-0.555327218819016,0.9553594250583152,0.0,1.6630139263497705,0.7066090902209784,0.3988465289333137,0.3243211374205638
Linear · c = 0,0.471538522545139,0.5111871120031588,0.0,0.08072494920428824,0.4660724242761486,0.7049013562381174,-0.07325927155494572
Linear · c = 0,1.0127158178198286,-2.6754166945712754,0.0,-3.7369872289021635,-2.724512509109529,-1.68491173743361,0.01356302594164216
Linear · c = 0,0.15542932766846604,0.12543161611583584,0.0,-0.11451842536639063,0.05897979312961574,0.2749050014322552,0.02121349490331656
Linear · c = 0,0.35175640839920347,-0.8342879382736879,0.0,-1.1196761559274346,-0.879951952702188,-0.5439788691296846,0.04812444017362827
Linear · c = 0,0.053155347577867364,-1.9197614364600306,0.0,-1.9590636782997293,-2.2078988253443077,-1.7950508197981945,0.33084157629534583
Linear · c = 0,8.439309141418043e-05,2.522724928951236,0.0,2.522556071291378,2.5286789579408704,2.66691946818182,0.06605881179572881
Linear · c = 0,-0.7215580335428474,2.5934930113285555,0.0,3.0221287153641656,2.297417930849711,1.913005554584236,0.17014920412448964
Linear · c = 0,0.316494261673308,2.038830900443418,0.0,1.7212691105008326,2.064357441922208,2.286006100840859,-0.060719836251362125
Linear · c = 0,-0.09728659841348947,0.38282012528381193,0.0,0.5797597748332911,0.52271595173248,0.3581308709630515,-0.053770628834308665
Linear · c = 0,2.093168308930595,2.025937681428985,0.0,-0.10635489626229716,1.7097842732868247,4.234491421565149,0.3542839893646015
Linear · c = 0,1.5733549024752425,0.018079770902738313,0.0,-1.3720158316398652,0.1147635327003353,1.4594883092728548,-0.0710272938838405
Linear · c = 0,0.3858465525565008,0.30419591534666907,0.0,0.019418521840331937,0.4332753715408859,0.9238649050730326,0.038366341915796354
Linear · c = 0,-0.7630572096947675,-1.6402070556929744,0.0,-1.0085663346324005,-1.6741752433745951,-2.2911734577162237,0.02430534720028299
Linear · c = 0,-1.112411471983418,0.59548695674826,0.0,1.7165099394474015,0.42788781644056884,-0.4547320724811525,0.20300111704255563
Linear · c = 0,1.191142953088865,0.09057889263662565,0.0,-1.0137648153799645,0.10377332708627594,1.3146595848024822,0.046674057624982904
Linear · c = 0,0.2627492251471385,-1.9539781752516967,0.0,-2.2555332856516945,-1.7322363348942877,-1.8263327776614597,-0.3086966967622895
Linear · c = 0,0.4801434033916108,-0.07679566772489535,0.0,-0.645037185531073,-0.07514784069576651,0.5351908398218493,0.02022466784115466
Linear · c = 0,-1.7445859869741926,-0.11959434578521272,0.0,1.4003856656747995,-0.31613885825002863,-2.169839608919613,-0.06858811337237813
Linear · c = 0,0.9274384815581808,2.69634174996696,0.0,1.7738075521967698,2.5285958773859782,3.5660977150224533,0.14135675622363308
Linear · c = 0,0.45442033821436295,1.3413199927701143,0.0,0.9861063830395075,1.2450885846526873,1.830432634395982,0.16318092406505746
Linear · c = 0,-1.110430684414478,0.017168158637199022,0.0,1.0826981568889187,0.11798530590166453,-1.0219933156750778,-0.08763288529474408
Linear · c = 0,-0.47152480744994896,0.3731809647016245,0.0,0.7409157177253819,0.34788320169155657,0.058217666909749693,0.05168349062600924
Linear · c = 0,0.2637172043565196,0.06631856715629708,0.0,-0.13839210666210794,-0.14322574150637263,0.428378480688524,0.28821892851958064
Linear · c = 0,0.05246679835624363,-0.3043709771933216,0.0,-0.519529368915001,-0.09249401669917073,-0.09828935286092427,-0.21641534418879188
Linear · c = 0,-0.292171185803555,-1.6236407960824302,0.0,-1.2879867888911152,-1.600055869567001,-1.947166820290098,-0.017520935023605633
Linear · c = 0,-0.10348826806596086,-0.22657781641039387,0.0,-0.021310955634428808,-0.2821945418297031,-0.29473060388037065,0.12417376207230338
Linear · c = 0,-0.25197737820688537,-1.11914738497877,0.0,-0.736379851793967,-1.2034183665076086,-1.4635536741842599,0.10345160351849514
Linear · c = 0,0.15256251210246857,-1.8754733083847195,0.0,-2.2071906425958567,-2.0351442203036454,-1.9971700929984764,-0.06703614749352127
Linear · c = 0,1.471491972993157,0.766832721821302,0.0,-0.5951849328195256,1.0381699031337177,2.4521240363350048,-0.10970035137597811
Linear · c = 0,-2.5666584409312976,0.5868969898998524,0.0,2.909642757537173,0.6956251906332824,-1.7664454985429117,-0.12402656113615185
Linear · c = 0,-0.23685026450968424,-2.6800612670521167,0.0,-2.511732499653232,-2.6648441524546094,-3.2180954891825015,-0.2000698419632574
Linear · c = 0,0.17651242137244696,-0.18402695624269083,0.0,-0.32052895241864154,-0.3435609156578985,0.02243071781648331,0.19451179835681937
Linear · c = 0,0.2959939896870995,1.4935520788498853,0.0,0.9633776508344537,1.5749808125215248,1.9432229698509884,-0.12168050217880366
Linear · c = 0,-0.37191458132128985,1.5888356083444812,0.0,1.843273210408496,1.4182972211329161,0.8935175706406941,-0.04990183060832121
Linear · c = 0,-1.7567217824785826,1.538755264327858,0.0,3.255515016695164,1.451516174185617,-0.45061943000293286,-0.0490683808395016
Linear · c = 0,0.32799548371410964,0.0583698103521897,0.0,-0.2016728599150942,-0.009125746927507672,0.22500490026951447,0.020791767104717807
Linear · c = 0,1.727350214164185,-1.2675679919537266,0.0,-3.0781040669639785,-1.1068723111142842,0.5502227637737417,-0.15706834048083418
Linear · c = 0,-1.5338614049161376,-1.625548241037091,0.0,-0.11119074534572677,-1.532682488267363,-3.3335464394112395,-0.18968610411111997
Linear · c = 0,0.8638280136981883,0.5169073571255363,0.0,-0.34206514146359746,0.5390057066985069,1.3102598945489157,-0.054908330155847784
Linear · c = 0,-0.3285252231228939,0.5689200515477445,0.0,0.9627640250642511,0.4518550333510768,0.3168679345912683,0.18796094647668282
Linear · c = 0,-0.0613243458288473,1.930996667407598,0.0,2.075099828966139,1.4934226853030381,2.0482181771052685,0.5682363177326657
Linear · c = 0,-1.052898510703949,1.6499694755131253,0.0,2.2457231014141614,1.5575621216797066,0.7508731699478396,-0.05926398599870608
Linear · c = 0,-0.33445617235587666,-0.19834298479675816,0.0,0.0885201787712524,-0.41827088216718944,-0.6968597164101354,0.11410111334774792
Linear · c = 0,1.3000445946989585,-1.8663088182913041,0.0,-3.0123175510421696,-2.1545344978736,-0.39691555844804305,0.44991794312849365
Linear · c = 0,0.582655241987707,-0.47865989551634675,0.0,-1.0695804523603971,-0.6575191950827117,0.016528085625956604,0.1309930117154915
Linear · c = 0,1.732311605409944,0.325846792215787,0.0,-1.5590484643594031,0.45578057234456626,2.168022569090157,-0.15129351997918938
Linear · c = 0,1.1774118889776937,-0.3031248680841061,0.0,-1.7384109271432067,-0.3636636858620062,0.744809171541946,-0.1331371919386241
Linear · c = 0,0.4390866789295762,-0.8668411621164838,0.0,-1.1119013457771545,-1.069356029835447,-0.1871201174841555,0.419845298204792
Linear · c = 0,1.743934526167792,0.37932722245484835,0.0,-1.3696015146404845,0.2050370614978352,2.021670621021249,0.120997491692547
Linear · c = 0,0.43899315873829875,-0.7559366121159157,0.0,-1.3151725969694819,-0.9471293724182416,-0.3027194244180606,0.13818336172447032
Linear · c = 0,0.8279881767970589,-0.942099125588061,0.0,-1.9542746349888962,-1.2691540568987894,-0.17106241941822797,0.20648552969522727
Linear · c = 0,-0.29657095353470836,0.46717925145515937,0.0,0.4933217755271853,0.3543551212450313,0.034242864629947634,-0.09057280116646482
Linear · c = 0,0.06654581585920483,-0.6029888701938072,0.0,-0.8002170968568841,-0.30284440495528414,-0.5279813192591668,-0.36125480310274133
Linear · c = 0,-0.6974238233002769,0.3661565834675282,0.0,1.100386058117105,0.09969683901618404,-0.4293617098782869,0.235815335103225
Linear · c = 0,0.989583934594853,0.4098060342781841,0.0,-0.5474825058254422,0.2561266973412331,1.535599395400735,0.23793174744641327
Linear · c = 0,-1.1783036231148656,-1.709143501637362,0.0,-0.7112443664076509,-1.7520984220171383,-2.9753548707485615,-0.09120119656096781
Linear · c = 0,0.7823503424176613,-0.7218616857981183,0.0,-1.4795639293084921,-0.8179351965764321,0.01985461255890246,0.0880805382016373
Linear · c = 0,-0.19065105750515945,2.1566654098746936,0.0,2.3118969536131555,2.0465072462659983,2.038778432644101,0.1288304468626298
Linear · c = 0,1.1712470934673194,-1.7431192691014306,0.0,-2.878608106343136,-1.7564113608894056,-0.6364409256534049,-0.0011131551088647829
Linear · c = 0,0.7508689887312598,-3.1749816734557967,0.0,-3.806369057609057,-3.210356810027924,-2.470117277898427,0.07211364227418171
Linear · c = 0,1.8206461576468016,-2.792767729863767,0.0,-4.59771038302735,-2.5382797274181397,-1.1731750034201462,-0.34716296580560835
Linear · c = 0,0.7307746911386448,0.0436649198650038,0.0,-0.5716312373153378,-0.24031075432071192,0.8070305847379422,0.3580104280320141
Linear · c = 0,-1.5720402556532407,0.046375917049048365,0.0,1.8546785968435986,0.11967619571914444,-1.5000705768232234,0.05762781429104315
Linear · c = 0,-0.06695317289820084,-0.1764162831376814,0.0,-0.1935305305599419,-0.17175920306439826,-0.28117887834638566,-0.06559550138876552
Linear · c = 0,-1.172007192594816,1.8212847433927524,0.0,2.8753954447978654,1.7778034010715218,0.6790347248919024,-0.0005883162266377973
Linear · c = 0,-0.5182798423662747,-4.009251649654407,0.0,-3.606054367567728,-4.130193922757109,-4.731568007659508,-0.038617264856508626
Linear · c = 0,1.5112284332767216,0.5939008116462354,0.0,-0.8587188677171518,0.6756993009412945,2.139878311558435,-0.03511957902065288
Linear · c = 0,0.637533810897696,2.3421573027053597,0.0,1.8493990657169637,2.355337448267469,3.0384927542079194,0.08860846169497272
Linear · c = 0,-0.6989304285787463,-1.691671147337571,0.0,-0.9471651049131902,-1.705402150250302,-2.4702248501357644,-0.0032928272741752362
Linear · c = 0,-1.013717366440399,-0.5697097676848426,0.0,0.776130491124343,-0.6375024146628688,-1.6833087907933069,0.18391326482838688
Linear · c = 0,0.03278209287626079,-1.1293378758429313,0.0,-1.0970184952016762,-1.0915597135486805,-1.3072745151082197,-0.1105867916062675
Linear · c = 0,-1.2165601493811278,-1.341519069116293,0.0,0.043442818449395515,-1.355648255418918,-2.724718882779779,0.015010223253726362
Linear · c = 0,-0.6711402773965811,-0.48939300753455994,0.0,0.36006488701510225,-0.3955416717951369,-1.3502145837233281,-0.09953317655897609
Linear · c = 0,0.31200947155124387,2.1412279255267572,0.0,2.095795880014172,2.2400475307816863,2.4517079797342443,0.033704399092521875
Linear · c = 0,1.1553120361066962,2.7560800132312804,0.0,1.839300797967851,2.7799746808057266,3.907179588072372,0.09326551221438484
Linear · c = 0,0.6087614722244398,-0.5039088375602216,0.0,-1.21171532718796,-0.41663127166415986,0.1763430797628151,-0.10105485204841252
Linear · c = 0,-2.2912895085981,2.8575903210967053,0.0,5.151081850678262,2.739092368016565,0.5857902906235164,0.12934370263432404
Linear · c = 0,0.3043667290302598,0.053364715476937295,0.0,-0.2614718314176432,-0.14665643233319287,0.13695959180856923,0.08440031252865589
Linear · c = 0,0.07203357323257792,2.6305365400516214,0.0,2.6432759736405087,2.2402532927938683,2.7333816923283885,0.4480755401905805
Linear · c = 0,0.41389028537269307,-0.13994797448023766,0.0,-0.6255507185160044,0.056289016551748866,0.19992207951937405,-0.2691033360500641
Linear · c = 0,1.6162096816512073,0.19658673906921645,0.0,-1.3207003104442065,0.1370496628835477,1.8298586437433453,0.11752950376602167
Linear · c = 0,-2.063238276804743,0.5482117089642519,0.0,2.7219754654070023,0.47882835151556485,-1.3655433351657302,0.19938771360507118
Linear · c = 0,-0.5911034251911056,4.768280519051303,0.0,5.210329262676437,4.81246944543506,4.315573052278375,-0.04951828795765323
Linear · c = 0,0.5909063227933546,1.2769283622671836,0.0,0.7850276632423793,1.5643950937774953,1.7533187874639393,-0.29522186842433595
Linear · c = 0,-1.5815943994539423,-1.0608967949271955,0.0,0.31382521682445863,-1.2100470612014633,-2.543424809398872,0.09524726491425684
Linear · c = 0,1.475949048053509,1.453496805413787,0.0,0.05223619750068478,1.4688353043608993,2.761002296101226,-0.06221605755994375
Linear · c = 0,0.3683566127006584,-0.5427488056265122,0.0,-0.7960753243278114,-0.7264545222740932,-0.0005497555693188272,0.32814198232552816
Linear · c = 0,0.846583985843404,-0.7346252743518137,0.0,-1.152593496724238,-0.6796576023660811,0.19942493184025178,0.203073319924088
Linear · c = 0,-0.5709436615217945,1.3629020398381668,0.0,1.8599167360256277,1.0913700416751444,0.7015504738618389,0.18936356326858883
Linear · c = 0,0.8137636899662105,0.04662838165672918,0.0,-0.9310695944742937,-0.17042230480552317,1.1187460629222872,0.2642605390295199
Linear · c = 0,1.0684715559890383,0.4178638717677091,0.0,-0.6096783065174632,0.47481700885980666,1.4399820729773098,-0.05966512562988335
Linear · c = 0,0.23287802013716835,0.020977832797938693,0.0,-0.2378308497057451,0.16566043513383868,0.24900528513082473,-0.16007321742129887
Linear · c = 0,0.23440089269869593,0.5048746899081521,0.0,0.3500778879131661,0.47547404523139974,0.6879526489970409,0.04354122322370374
Linear · c = 0,0.2703432392817259,0.6374488461542238,0.0,0.15606848203221865,0.34078648679915463,0.8685578002759894,0.17152665435494935
Linear · c = 0,-0.8633452647393817,-2.905450399058123,0.0,-2.0336306305197565,-3.0983699045644415,-3.7739668935527,0.1945711425282135
Linear · c = 0,-0.14752868024035293,0.9998590029143004,0.0,1.1554505676032287,0.6764578020053935,0.7150616237520223,0.25879829367223195
Linear · c = 0,-0.1525225324523588,-1.473029129745451,0.0,-1.259417013232772,-1.4149703203360895,-1.7986028996577739,-0.11403963610918355
Linear · c = 0,0.3833938643534951,-2.163448703339117,0.0,-2.5230753601176517,-2.0100876195350463,-1.663493895136987,-0.08319700809227326
Linear · c = 0,0.9998242469102946,-0.08761686578802366,0.0,-1.1017339807504085,-0.15781331278666752,0.8178057084720953,0.015849176647510926
Linear · c = 0,-1.0585360819784093,0.12597150497168141,0.0,1.2546805543865394,0.1552371009431146,-0.8381539760913979,0.05302618820445615
Linear · c = 0,-0.12500903031957764,-1.040259246858421,0.0,-0.8954691445706706,-0.9174446543063048,-1.1510793972343438,-0.10582961659620249
Linear · c = 0,1.4814555476589732,1.2465477865019616,0.0,-0.11720445373725866,1.3771712020569575,2.6073243396272128,-0.1321112591119804
Linear · c = 0,-0.7435882288125641,-2.01326274955636,0.0,-1.540896127774408,-1.7817388211541771,-2.7183521687620855,-0.3478853271140696
Linear · c = 0,-0.8222500172903203,-0.6104156231588385,0.0,-0.04533849019293634,-0.7174885477416452,-1.3168844965936843,0.036377054348334825
Linear · c = 0,0.20230619183119358,-0.877311202399501,0.0,-1.1215689189006286,-0.95412041529737,-0.46487273152136244,0.16089959008637444
Linear · c = 0,0.8443851904853201,-0.06988090550900905,0.0,-1.0713591679519008,-0.18960390917223413,0.8062122562335512,0.05703045331305934
Linear · c = 0,0.01142605556065933,0.41829642697085817,0.0,0.4654386112182812,0.4927478821219679,0.5664081892168595,0.02317551809560242
Linear · c = 0,1.3289605904369892,-1.511839424435317,0.0,-2.8110132217700787,-1.4384318335945556,-0.2217602228955903,-0.07795488873827883
Linear · c = 0,0.8567939825665268,1.0864240161843424,0.0,0.23903477910332266,1.1025541431923875,1.9754827191237248,0.004704605921136196
Linear · c = 0,0.8418200668900618,0.09450355250204959,0.0,-0.6314355432505981,0.17777540479377424,0.9429561698271388,-0.022015091505503903
Linear · c = 0,0.5541165013240933,-2.8379193799678655,0.0,-3.513404779033115,-2.827768691258459,-2.2880055463781335,-0.0729364714471652
Linear · c = 0,2.327653100346085,-2.9378871605955466,0.0,-5.2365630239696515,-2.6069083645244864,-0.6887999770306469,-0.35577313597566285
Linear · c = 0,-0.2051616888660442,-0.018478939393966852,0.0,0.25002610234088124,0.14179037069267786,-0.20894034114510363,-0.12124749009478905
Linear · c = 0,-2.003522292066514,-0.33145097667953116,0.0,2.0227480832628073,-0.3881568704392527,-2.286359885398038,0.2563509693716373
Linear · c = 0,1.604254361517141,-0.15513017036195026,0.0,-1.8792053936130386,-0.20785888063344424,1.4864642777146893,0.011488322684269553
Linear · c = 0,-0.45769943095682564,-0.04197368479532697,0.0,0.5426713555076581,0.005890540308209159,-0.3108058883519422,0.11004219326964879
Linear · c = 0,0.10788044434303304,0.33833975926527105,0.0,0.21621451833333724,0.28851447978942024,0.851817969700212,0.24550176422735437
Linear · c = 0,1.309550684860527,1.4214744147724496,0.0,0.1710593773282273,1.3135521828756676,2.626885535295766,0.08542027343632919
Linear · c = 0,-1.6022595410589253,-1.6666573513763372,0.0,-0.20579979749711294,-1.526171947997819,-3.323573486369249,-0.23851469393536195
Linear · c = 0,-1.2516472141061394,-1.7579573893511922,0.0,-0.48720580389657986,-1.7674836905169324,-2.899880742266191,0.07394041743554691
Linear · c = 0,-1.6012779371188537,-1.6399857868310739,0.0,-0.1657194636448232,-1.8013216297525263,-3.207619127872688,0.11465233399377062
Linear · c = 0,-0.7941362900254239,0.43337500075306035,0.0,1.3176551834834687,0.48325484771770644,-0.48217934863696266,-0.06551693029445343
Linear · c = 0,0.43963660601699356,1.8674210679696683,0.0,1.5294071882663838,1.755841928905323,2.2288268772687045,0.12327510386222107
Linear · c = 0,0.524187842812771,-0.6470091573592658,0.0,-1.3127900288803371,-0.45183540506146114,-0.027808083392392435,-0.21846365107490362
Linear · c = 0,0.27627417932855375,-3.7525497662394818,0.0,-3.9380749392162047,-3.5654680530681144,-3.05437819967512,0.0692414836224522
Linear · c = 0,-1.4127658838923665,-2.5559892939155633,0.0,-1.3996073256097201,-2.6667457810471293,-4.061181440434108,-0.06364860197478484
Linear · c = 0,-2.310103436632644,-1.2495550841940175,0.0,0.9329254090812227,-1.4111925713345743,-3.6046064804349665,0.07535203565770243
Linear · c = 0,0.054353585390382264,-0.8365933312428222,0.0,-1.0734374739266153,-0.7863369761122102,-0.7744849976381477,-0.13762425967017122
Linear · c = 0,-0.47177603363833576,-0.6125829408820896,0.0,-0.0686526075292056,-0.5364236731363518,-0.9939079465064239,0.00514339611853698
Linear · c = 0,0.45938577171661177,0.0578716844713756,0.0,-0.45752542776881855,0.3760431948664257,0.552422123660302,-0.32859484692068397
Linear · c = 0,0.7019536262212701,-0.4676194962336707,0.0,-1.4489458353486602,-0.6179758580986033,-0.026741318366572953,-0.11986771875901325
Linear · c = 0,0.13824143205868192,1.5740094158151108,0.0,1.4383681781291249,1.5557386322071107,1.6419869931888742,-0.015561046548111301
Linear · c = 0,0.7601330853758538,-1.014025958522053,0.0,-1.4725201270378296,-0.9316785274105164,-0.14497811892924906,0.12292940442697708
Linear · c = 0,0.22921137411506842,-1.2934769392133145,0.0,-1.6623493365196984,-1.4433486729129663,-1.058744740233703,0.08280163453626566
Linear · c = 0,0.5300647056014667,0.7183133077806925,0.0,0.21419967312705968,0.4398665727135239,1.221331959954729,0.2778992438273704
Linear · c = 0,-0.7046732628698824,-2.303463104889179,0.0,-1.596679029588271,-2.3357354797548484,-3.130144929611063,-0.02767649984481846
Linear · c = 0,-0.17961141383145854,0.5845375579800033,0.0,0.6832186945232908,0.5580086789440839,0.41854614769005194,-0.007126257837412497
Linear · c = 0,0.19677609665695725,0.15382977558940028,0.0,0.047772416315028224,0.315958206332031,0.30645371371727004,-0.13884514131588185
Linear · c = 0,0.8205284754174188,-0.2211637348772511,0.0,-1.1101156397119736,-0.15551538384710517,0.6909914780017958,-0.0540466970079837
